x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood
16365,6082.9,0,3266,5.7547,2467.6,81.231,73.045
11244,18568,0,3269,6.9919,2003.1,92.584,72.193
15545,14932,0,3300,6.1767,2292.4,90.042,100.4
15553,14917,0,3301,6.3734,2191.8,88.945,100.89
14508,16349,0,3321,5.7564,2476,82.099,47.422
10918,19066,0,3326,5.4254,2616.2,80.94,70.648
10918,19067,0,3326,5.4429,2605.8,81.419,44.089
10079,15703,0,3337,6.9593,2074.3,101.3,91.799
12560,19963,0,3339,5.2672,2737,83.847,53.798
12547,19987,0,3340,5.9923,2359.2,87.99,63.356
12548,19973,0,3341,5.1469,2820.2,84.232,69.695
12547,19976,0,3342,4.7369,3169.7,86.528,64.258
12493,17206,0,3343,5.6936,2536.9,82.725,63.436
12537,19970,0,3343,6.5315,2133.5,89.63,77.584
12502,17212,0,3344,3.4222,5026.9,90.65,63.316
12541,19971,0,3344,3.8786,4212.7,91.786,46.486
12503,17208,0,3345,3.1841,5537,89.871,90.256
12538,19973,0,3345,4.362,3583.9,90.406,56.868
12503,17208,0,3346,2.9547,6066.7,85.507,80.305
12537,19977,0,3346,6.7781,2023.6,87.983,43.943
12505,17206,0,3347,2.8368,6431.6,85.863,65.373
12551,19971,0,3347,5.9591,2372,87.505,63.496
12496,17200,0,3348,2.7547,6791.9,89.787,114.29
12544,19972,0,3348,4.038,3943.5,88.415,42.175
12496,17204,0,3349,2.6648,7123.7,89.551,84.398
12492,17202,0,3350,2.6583,7053,84.958,95.337
12532,19957,0,3350,5.3619,2688.3,85.165,51.901
12496,17194,0,3351,3.9512,4022.2,83.535,68.147
12522,19970,0,3351,5.589,2554.6,85.778,60.889
12501,17211,0,3352,4.1817,3856.8,85.689,75.86
12546,19964,0,3352,5.5808,2563.3,86.141,83.342
12498,17208,0,3353,4.1316,3780.5,82.583,58.18
12548,19956,0,3353,5.3703,2717.4,88.273,91.101
12505,17207,0,3354,5.1254,2854,83.423,48.662
11383,11343,0,3363,5.6733,2470.9,81.517,75.016
11367,11337,0,3364,6.5015,2088.7,82.817,54.728
15450,11215,0,3386,4.7691,3565.7,123.91,108.37
15447,11221,0,3387,7.1404,2001.8,100.6,79.505
15408,16424,0,3400,5.9843,2442.6,93.123,62.91
15818,17328,0,3403,6.8146,2084,91.119,61.598
15630,11472,0,3407,9.6784,1598.4,138.47,102.44
10583,19306,0,3424,6.8551,2259.6,120.07,80.359
16961,19317,0,3430,5.1275,2901,87.524,65.158
16966,19349,0,3432,5.0371,3006.6,91.256,54.996
14498,18229,0,3441,6.7269,2162.3,101.11,80.826
14472,18236,0,3443,7.3758,1906.7,98.04,108.2
16549,10588,0,3456,5.9478,2372.4,87.022,92.106
16564,10594,0,3457,5.7175,2474.8,83.131,40.675
16539,10593,0,3459,6.0149,2332.1,86.431,52.754
16558,10603,0,3460,5.8516,2430.6,85.289,57.037
16563,10605,0,3461,5.8907,2420.7,88.393,67.242
15065,11519,0,3465,5.7386,2607.5,96.734,70.056
16560,10593,0,3466,5.4673,2594.7,82.581,51.157
15074,11522,0,3467,4.6884,3543.8,111.97,61.16
16542,10585,0,3467,5.8269,2418.6,85.567,56.231
15074,11523,0,3468,6.2048,2402.4,101.49,48.621
16552,10584,0,3468,6.1564,2272.1,86.984,76.79
15076,11539,0,3469,4.7293,3401.8,103.5,68.406
13988,13454,0,3470,4.4183,3498.1,85.572,65.238
13983,13447,0,3471,3.7742,4624.4,105.66,62.825
13949,13438,0,3472,3.7245,4838.8,115.96,114.14
13945,13437,0,3473,3.8194,4538.6,105.63,156.97
10955,18441,0,3474,3.2419,5335.4,84.576,63.729
10939,18442,0,3475,3.6908,4352.8,80.352,62.805
10950,18434,0,3476,3.2658,5280.4,83.617,59.287
10949,18434,0,3477,3.6405,4623.7,87.676,92.452
10962,18439,0,3478,5.1439,2866.1,85.302,69.115
10951,18444,0,3479,3.2319,5386.6,85.788,60.108
10957,18446,0,3480,5.1956,2788.6,81.652,51.962
10946,18441,0,3481,3.3441,5171.4,87.156,87.597
10959,18447,0,3482,4.2287,3708.5,85.339,98.349
10952,18436,0,3483,3.5177,4774.9,84.884,69.403
10953,18449,0,3484,3.2666,5300.8,85.937,58.34
10948,18437,0,3485,3.4552,4941.9,87.363,97.758
10951,18444,0,3486,3.379,4996.6,83.994,62.73
10951,18449,0,3487,2.3035,9227.6,103.57,165.71
10953,18445,0,3488,2.3068,9125,100.25,83.53
10957,18447,0,3489,2.4477,8123.8,90.184,69.731
10949,18440,0,3490,2.5608,7673,91.776,81.796
10960,18444,0,3491,2.5815,7654.8,97.035,104.24
10950,18447,0,3492,2.7112,7035.1,90.993,69.626
10955,18443,0,3493,2.5305,7787.3,91.963,63.487
10948,18435,0,3494,3.3776,5070.3,85.478,68.235
10951,18444,0,3495,3.1573,5538.4,84.207,58.658
10947,18445,0,3496,3.164,5581.1,87.049,82.581
10946,18443,0,3497,4.6116,3283.8,84.672,50.839
10966,18420,0,3498,4.1988,3859.8,91.528,66.303
10946,18444,0,3499,4.1179,3849.4,84.628,54.258
10954,18444,0,3500,5.4431,2653.9,83.985,76.596
12952,7993.6,0,3506,6.1618,2180.4,77.365,44.324
12580,7461.1,0,3540,5.085,2923.2,85.746,70.094
12564,7463,0,3541,2.4138,8391.5,96.514,107.26
12565,7462.7,0,3542,2.3107,9146.3,105.14,163.11
12564,7473.9,0,3543,2.5732,7362.9,82.942,103.02
12570,7476.9,0,3544,3.5588,4573.4,78.195,81.613
12565,7459.6,0,3545,3.5324,4559.5,75.553,62.531
12558,7458.8,0,3546,3.5871,4454.8,75.415,56.037
12556,7463.2,0,3547,5.9593,2259.3,74.318,74.777
12564,7456.4,0,3548,5.7835,2391.7,78.379,70.533
14651,15642,0,3551,5.9086,2334.4,80.773,58.125
15691,14066,0,3556,5.1818,2977.1,95.662,84.655
15708,14063,0,3558,4.6047,3498.5,100.01,74.283
15697,14066,0,3559,4.241,3926.6,103.92,76.691
15691,14071,0,3560,3.921,4332.6,102.35,76.704
10283,12337,0,3582,4.7045,3121.2,80.039,35.397
16321,13811,0,3582,6.385,2122.1,82.223,59.312
10284,12339,0,3583,3.9641,4057.5,88.876,52.647
10285,12347,0,3584,3.7187,4327.9,82.366,64.826
10268,12349,0,3585,4.7575,3114.9,82.885,72.098
10278,12336,0,3586,4.4048,3469.2,84.86,54.889
10280,12334,0,3587,4.2819,3604.8,85.063,68.886
10280,12313,0,3588,6.2796,2191.4,84.46,58.293
10270,12329,0,3589,4.2186,3626.8,81.741,61.22
10262,12329,0,3590,3.5927,4598.5,87.099,57.486
10268,12338,0,3591,3.4919,4720.1,83.103,58.341
10264,12335,0,3592,3.4369,4811.5,82.459,37.7
16346,6105.6,0,3592,7.0486,1924.7,82.572,74.031
10269,12340,0,3593,3.0693,5689.6,84.832,81.455
11596,13376,0,3593,6.4172,2294.5,101.11,76.04
10280,12324,0,3594,4.0516,3930.9,88.743,48.429
11602,13358,0,3594,5.8387,2692.4,113.16,81.792
10275,12332,0,3595,4.5178,3410.2,89.274,81.02
10278,12322,0,3596,5.0532,2969.5,91.372,91.507
10277,12324,0,3597,4.1174,3897.4,92.399,94.54
10287,12330,0,3598,4.6674,3368.8,97.474,85.149
11607,13355,0,3598,6.1315,2440.4,101.56,61.645
10299,12330,0,3599,4.4485,3554.7,94.558,89.426
10268,12333,0,3600,3.0293,5842.9,87.587,76.708
10272,12341,0,3601,2.7305,6793.2,87.917,81.512
10271,12334,0,3602,3.9998,3924.5,83.505,48.802
11605,13359,0,3602,6.7358,2216.7,107.59,73.613
11619,13369,0,3603,6.4763,2321.1,107.35,103.02
11612,13370,0,3604,6.053,2569.2,112.28,87.472
11614,13361,0,3605,4.6672,3631.4,118.43,100.06
11601,13365,0,3606,4.8849,3355.7,112.01,89.659
11593,13369,0,3607,5.2325,3094.4,114.36,111.72
11603,13368,0,3608,4.9098,3400.8,118.37,91.494
11599,13357,0,3613,4.5933,3625.1,111.37,102.83
11607,13354,0,3614,5.4273,2890.9,106.23,58.478
11592,13361,0,3616,6.2892,2380.6,104.47,71.794
11609,13368,0,3618,6.1988,2438.2,105.36,71.06
11595,13357,0,3619,6.0195,2486.7,101.34,76.269
11591,13353,0,3620,5.7915,2601,100.46,121.44
13088,18849,0,3621,6.2537,2360,92.384,89.693
16341,6099.2,0,3657,4.4211,3664.9,97.441,94.447
16341,6099.9,0,3657,4.376,3726.9,95.124,96.978
16345,6099.8,0,3658,4.6181,3424,94.183,88.678
16349,6093.9,0,3659,4.746,3347.4,95.331,75.134
16361,6106.6,0,3660,5.0394,3055.8,93.496,95.764
16354,6106.4,0,3661,4.6644,3358.1,91.209,123.65
16346,6112.4,0,3662,4.6064,3485.1,96.494,72.739
16354,6108,0,3663,4.8076,3282.3,95.911,85.743
16353,6114.7,0,3664,4.9742,3082,90.901,50.258
16350,6121,0,3665,4.9587,3167.3,97.247,103.19
16339,6112.7,0,3666,4.4736,3683.2,100.73,105.9
16356,6112.1,0,3667,5.5493,2615.4,85.044,83.377
16341,6116,0,3668,5.2582,2802.4,86.456,116.34
16343,6112.7,0,3669,3.6857,4695.9,100.1,82.961
16354,6111.6,0,3670,4.3909,3700.6,96.532,91.89
16333,6123.5,0,3671,4.9229,3030.9,85.127,63.32
16348,6102.8,0,3672,6.3429,2219.8,86.794,81.189
16340,6108.7,0,3673,4.35,3761.2,95.83,90.955
16349,6109.9,0,3674,4.1203,4054.8,98.112,105.3
10570,7181.1,0,3677,6.4038,2108.3,80.277,56.56
16405,9152.5,0,3682,7.723,2007.6,129,111.65
16338,11583,0,3687,6.7967,2066.7,92.8,79.445
16329,11585,0,3688,5.1832,2927.1,95.277,66.157
16334,11599,0,3689,5.616,2682,98.442,74.869
14378,22561,0,3691,8.4507,1866.5,139.52,84.429
10825,16055,0,3692,7.6687,1984.4,122.04,84.238
14271,17962,0,3692,5.5352,2986.7,126.3,90.697
13562,13116,0,3693,4.3791,4088.7,129.34,99.142
14267,17937,0,3693,5.8583,2750.7,122.79,107.19
15413,16772,0,3693,6.3887,2404.7,113.51,88.274
10203,17206,0,3694,7.0153,2158.2,114.58,67.642
13566,13120,0,3694,3.5577,5544.5,142.88,109.39
13790,17519,0,3694,6.3603,2598,136.06,125.34
17570,10070,0,3694,6.7591,2332,125.81,66.188
13562,13113,0,3695,3.6397,5396.8,144.49,129.82
14036,14355,0,3695,6.1314,2594.1,122.6,45.241
17587,10095,0,3695,4.8487,3590,132.87,102.71
13563,13111,0,3696,4.6692,3865,139.46,84.917
17602,10084,0,3696,5.3333,3235.2,139.11,85.98
10925,14445,0,3697,5.2873,3430.9,156.01,73.288
13563,13122,0,3697,7.2637,2245.2,137.99,75.481
14041,14391,0,3697,6.6421,2383,126.35,84.246
14265,17950,0,3697,7.9514,2119.5,159.41,153.7
17592,10094,0,3697,4.9203,3672.6,148.72,52.52
10913,14440,0,3698,5.2851,3362.4,147.48,81.654
13565,13114,0,3698,7.0874,2285.1,134.56,95.821
14040,14376,0,3698,5.6537,2896.5,126.21,94.428
17584,10075,0,3698,6.712,2538.9,152.92,93.333
10897,14453,0,3699,6.6183,2521.3,142.25,75.269
14025,14367,0,3699,6.1601,2723.5,141.23,30.209
14253,17953,0,3699,7.4193,2370.9,172.12,105.08
15837,3338.2,0,3699,6.9911,2096.2,104.57,72.713
17586,10079,0,3699,6.7465,2458,143.05,95.948
10826,16118,0,3700,7.5911,2160.6,146.56,55.241
10910,14455,0,3700,4.8105,3870.4,158.31,82.234
14521,16360,0,3700,6.5604,2648.1,150.53,68.547
17591,10090,0,3700,6.0319,2812.1,142.57,93.925
10860,16200,0,3701,5.8943,2819.1,131.96,79.936
11031,17551,0,3701,7.5499,2196.3,147.96,56.351
14263,17955,0,3701,8.2065,2059.3,162.3,93.461
14364,19878,0,3701,8.6363,2003.3,175.24,67.686
14510,16356,0,3701,6.881,2545.4,158.06,68.254
15869,4766.7,0,3701,7.3878,2322.2,160.89,99.169
10878,16200,0,3702,5.7249,2939.3,135.8,76.482
12302,15442,0,3702,4.6507,4330.8,180.34,196.9
14503,16359,0,3702,6.4514,2764.8,160.94,82.597
15420,16767,0,3702,7.6591,2215.4,159.9,88.059
17251,4328.6,0,3702,6.7403,2246.6,111.88,82.094
10881,16193,0,3703,6.3994,2607.3,141.36,94.465
12316,15446,0,3703,4.2625,5033,214.04,314.74
14260,17959,0,3703,5.8953,3076,167.03,63.272
10022,12809,0,3704,6.5092,2522.1,133.47,89.645
10021,12811,0,3704,6.4308,2543.7,132.74,81.108
10879,16194,0,3704,6.7474,2442.4,140.63,62.359
11676,18399,0,3704,7.1084,2339.4,147.4,65.231
12322,15466,0,3704,4.722,4414,210.8,411.52
14258,17950,0,3704,7.0522,2506.7,170.7,83.384
15899,16008,0,3704,4.2137,4739.7,169.16,83.936
17253,4300.3,0,3704,5.8523,2586.5,102.22,64.577
10866,16193,0,3705,4.2879,4326,144.85,94.344
11682,18395,0,3705,4.9673,3706.4,157.95,83.538
12344,15490,0,3705,7.1,2612,170.45,230.74
13991,6119.6,0,3705,6.9382,2129.5,106.77,67.191
15899,16006,0,3705,4.9326,3867.7,166.82,112.35
17247,4302.5,0,3705,5.231,3110.6,115.3,63.013
10870,16189,0,3706,4.8827,3712.2,149.36,68.325
11678,18392,0,3706,5.4741,3332.5,163.58,95.633
12296,15427,0,3706,6.624,2651.9,149.42,105.11
15899,16012,0,3706,7.3048,2392.9,163.87,166.66
9947.4,15276,0,3707,7.138,2246.7,131.63,47.268
9904.1,16873,0,3707,3.7145,5060.5,133.62,82.967
10602,10071,0,3707,4.8621,3482.8,120.66,103.4
11671,18396,0,3707,6.1937,2930.3,172.08,106.19
13988,6120.8,0,3707,6.2677,2413.4,107.23,53.557
9891.7,16876,0,3708,2.951,7189,151.63,70.836
10605,10075,0,3708,6.2332,2614.4,124.23,68.607
10984,13011,0,3708,4.9643,3791.4,161.31,126.32
12514,17209,0,3708,5.4701,3383.7,164.41,85.209
9900.6,16891,0,3709,4.5827,3896.6,136.41,71.839
10581,10065,0,3709,6.9648,2224.3,118.71,72.43
10996,13000,0,3709,4.5937,4045.4,153.04,91.115
12527,17205,0,3709,5.8371,3071.3,156.52,80.954
15677,18254,0,3709,9.011,2015.2,198.53,84.583
10571,10075,0,3710,6.5148,2423.2,109.51,77.157
10998,13004,0,3710,5.7453,3033.4,146.74,84.052
12294,15430,0,3710,7.415,2211.6,137.93,60.307
14276,17943,0,3710,6.2441,2903.3,171.92,88.263
15677,18248,0,3710,7.2755,2587.5,201.16,77.552
10574,10084,0,3711,6.7194,2398.6,128.49,112.45
10998,13006,0,3711,5.523,3176.6,146.15,105.96
12516,17204,0,3711,3.8475,5162.7,160.22,78.635
14274,17947,0,3711,6.5395,2730.5,169.11,79.227
14332,16512,0,3711,5.4113,3440.9,171.49,113.2
15344,11639,0,3711,11.519,1745,266.66,117.41
15684,2932.5,0,3711,5.9669,2593.6,111.29,48.055
15660,18252,0,3711,8.0771,2286.8,199.67,65.203
10213,17215,0,3712,6.2265,2644.1,133.53,64.87
10983,12996,0,3712,4.6549,4017.8,156.94,83.977
12536,17256,0,3712,5.0458,3905.4,188.96,87.926
14277,17945,0,3712,5.9451,3036.1,165.89,76.383
14324,16545,0,3712,6.4846,2764.1,170.04,95.239
15333,11647,0,3712,10.822,1803.2,246.48,104.97
15682,2926.8,0,3712,4.9089,3408.2,120.77,47.356
15662,18243,0,3712,7.0326,2692,201.47,63.71
17424,11201,0,3712,6.8852,2392.4,140.86,46.748
10221,17212,0,3713,6.7791,2385.6,134,54.65
10987,12998,0,3713,5.8019,3039.4,153.72,56.707
12289,15425,0,3713,7.2843,2296.8,144.38,94.551
12583,17311,0,3713,6.126,3052.1,180.04,130.21
14320,16529,0,3713,3.5363,5813.5,166.09,77.56
15337,5827.5,0,3713,6.8908,2307.5,130.12,84.485
15316,11661,0,3713,10.473,1842.3,238.48,113.41
15683,2913.3,0,3713,6.5301,2296.7,108.18,55.92
15678,18246,0,3713,6.6603,2827.7,194.42,116.56
16293,15455,0,3713,6.7035,2493.2,145.79,97.871
16929,8881.8,0,3713,4.8603,3654.6,141.02,70.89
10211,17209,0,3714,5.614,2931.5,125.61,50.814
10989,13004,0,3714,5.075,3590.2,152.85,75.634
11376,11350,0,3714,6.8341,2264.9,120.32,65.167
14332,16537,0,3714,5.7079,3176,164.73,81.47
15341,5842.3,0,3714,8.2652,1897,136.4,97.909
16938,8885.3,0,3714,3.5478,5451.3,139.42,139.04
11002,12994,0,3715,7.3142,2250.7,145.32,107.09
12006,4963.8,0,3715,5.5673,2759.4,104.62,87.38
14262,17943,0,3715,6.9464,2480.4,159.28,90.336
14887,14993,0,3715,7.9184,2129.4,160.04,50.596
16947,8889.4,0,3715,4.2243,4382.2,142.82,114.75
12014,4956.8,0,3716,5.7557,2700.5,110.26,70.122
12399,10484,0,3716,3.6455,4993.7,120.23,74.906
14338,16527,0,3716,5.2365,3416.4,151.86,77.82
14881,14982,0,3716,5.7679,3054.3,153.81,71.548
16940,8885.6,0,3716,3.787,5071.5,145.03,83.551
12013,4953.1,0,3717,5.7981,2660.3,108.5,92.561
12402,10493,0,3717,4.5758,3607.8,110.67,68.58
14049,14378,0,3717,4.2646,4341.1,145.02,120.47
14881,14986,0,3717,6.6975,2655.7,169.82,44.693
15440,16672,0,3717,7.5296,2226.9,154.46,48.39
15685,11448,0,3717,6.9835,2275.5,129.95,85.248
16290,3473.9,0,3717,5.7279,2763.2,115.64,75.907
16942,8887.5,0,3717,3.336,5955.6,142.37,137.98
17748,3576.9,0,3717,7.0866,2032.1,102.59,77.125
9960.7,15267,0,3718,6.0517,2625.7,117.37,53.906
10804,14629,0,3718,5.7283,2975.5,138.64,101.27
12011,4952.3,0,3718,6.4796,2351.2,112.4,76.697
12395,10480,0,3718,4.3401,3914.1,114.94,58.369
13264,14868,0,3718,5.9705,3300.4,207.59,115.39
14047,14374,0,3718,3.8927,5132.5,167.41,79.599
14346,16534,0,3718,6.3543,2824.1,169.95,89.912
14886,14975,0,3718,4.4902,4522.5,192.27,81.53
15448,16701,0,3718,5.2441,3593.1,173.52,47.144
15704,11457,0,3718,7.0526,2276.6,133.29,89.567
16286,3461.1,0,3718,5.9316,2650.8,116.19,72.715
16948,8899.4,0,3718,4.1756,4487.6,145.8,118.03
9971,15278,0,3719,6.2012,2685.2,133.81,97.345
10820,14606,0,3719,3.7196,5552.1,175.85,170.78
10831,16054,0,3719,7.4858,2248.7,154.81,76.562
12400,10486,0,3719,5.6403,2840,118.6,71.166
13187,14851,0,3719,5.4447,3686.2,207.11,169.21
14037,14371,0,3719,4.6952,3979.6,159.5,39.482
14297,17952,0,3719,6.5901,2597.2,151.68,90.727
14865,14973,0,3719,7.6349,2326.3,177.67,88.37
15444,16724,0,3719,4.3575,4417.9,164.26,82.612
16295,3466.7,0,3719,5.5463,2958.6,124.94,100.26
16271,13086,0,3719,6.9866,2354.6,140.86,74.223
16940,8892.3,0,3719,3.7133,5322.9,154.54,110.49
17743,3574.9,0,3719,4.9547,3296,114.38,41.798
9980.6,15287,0,3720,6.7081,2437,131.92,101.52
10816,14605,0,3720,3.3763,6275.3,174.57,218.91
10830,16052,0,3720,4.9637,3795.4,166.96,77.068
12400,10483,0,3720,5.2655,3109.2,120.23,64.705
13151,14828,0,3720,8.0747,2201,183.05,97.833
14049,14381,0,3720,4.9535,3594.1,144.87,76.831
14293,17944,0,3720,6.0051,2908.5,152.7,78.496
14341,16531,0,3720,7.1172,2457.9,167.77,87.653
14901,14977,0,3720,6.7535,2599.1,164.89,84.784
15439,16703,0,3720,5.4847,3332.4,161.74,55.292
16293,3476.9,0,3720,5.0179,3344,123.95,93.317
16707,15938,0,3720,4.8226,3879.8,160.98,82.885
16936,8909,0,3720,4.9748,3533.8,137.9,81.924
17743,3568.7,0,3720,3.7677,4772.5,119.67,84.066
9965.5,15293,0,3721,6.0829,2698.2,128.11,49.645
10818,14606,0,3721,3.1799,6858.4,179.87,230.5
12397,10490,0,3721,3.9968,4427.5,120.4,100.05
14296,17953,0,3721,5.6968,3162.7,160.43,89.352
14345,16526,0,3721,6.1181,2924.3,165.64,40.127
14904,14981,0,3721,6.6956,2568.4,156.23,55.854
15429,16722,0,3721,4.9233,3780.6,162.48,64.52
15672,18243,0,3721,7.0029,2574.1,178.39,71.499
16295,3467.2,0,3721,5.3184,3140.3,127.49,64.238
16721,15944,0,3721,4.8051,3853.6,157.04,103.7
16944,8897.1,0,3721,5.5511,3098.1,140.51,105.65
17748,3567.3,0,3721,3.9134,4500.7,116.39,65.764
9974.1,15275,0,3722,6.6221,2457.6,130.52,79.964
10847,14564,0,3722,5.568,3296.8,166.14,151.79
12033,4946.5,0,3722,6.5041,2441.3,124.64,63.852
12404,10488,0,3722,4.9688,3368.4,122.67,69.992
14036,14365,0,3722,4.1068,4689.2,157.52,37.133
14366,16525,0,3722,7.1735,2476.2,175.03,88.827
14898,14996,0,3722,5.5384,3402.8,179.61,50.263
15435,16730,0,3722,2.9623,7267.3,162.61,75.531
15671,18245,0,3722,8.0824,2117.3,166.32,83.866
16286,3464.8,0,3722,4.28,4395.8,151.57,139.59
16952,8896.6,0,3722,5.4252,3116.2,132.5,71.21
17424,7182.7,0,3722,5.3921,3117.7,128.76,84.246
17744,3569.4,0,3722,4.6629,3636.4,121.33,66.507
10050,14015,0,3723,6.2739,2814.9,162.71,78.874
12402,10482,0,3723,2.6198,8313.5,146.2,149.5
13448,10911,0,3723,7.3864,2226.4,135.05,102.82
14286,17943,0,3723,6.5336,2639.8,154.65,64.32
14353,16522,0,3723,5.8637,3069.6,164.76,57.773
14898,14987,0,3723,5.7262,3188.9,168.42,60.789
15451,16713,0,3723,3.8373,5139.2,159.12,79.245
15690,18235,0,3723,7.1306,2508.1,175.73,91.725
16292,3471.5,0,3723,4.2871,4301,143.47,130.22
16936,8898.1,0,3723,5.8432,2837.2,131.3,90.962
17736,3572.3,0,3723,5.3954,3011.9,120.11,59.469
10052,13997,0,3724,5.2811,3462,161.25,97.288
10838,16058,0,3724,6.7829,2526.5,154.78,80.138
11238,17659,0,3724,7.6581,2117.9,142.36,78.59
12394,10485,0,3724,3.6726,5227.7,141.7,147.27
13443,10905,0,3724,6.5845,2546.3,134.82,58.358
15455,16675,0,3724,7.3286,2264.3,148.6,64.695
15674,18238,0,3724,8.5935,1990.4,169.75,71.273
16283,3469.5,0,3724,4.1795,4462.5,145.09,92.91
16914,8897.6,0,3724,6.4287,2613.9,142.52,88.725
17736,3560.6,0,3724,5.1327,3154.4,114.9,79.304
10052,14003,0,3725,4.8071,3936.7,167.09,130.92
10837,16046,0,3725,7.8323,2107.4,149.75,89.6
10838,16044,0,3725,8.15,2038.4,152.47,81.736
11228,17636,0,3725,7.0012,2360.3,144.3,46.781
12391,10476,0,3725,3.0766,6912.6,162.25,229.64
13122,19379,0,3725,7.0992,2800.3,221.08,127.46
14669,6161.2,0,3725,7.5815,2095.3,136.04,100.08
15463,16696,0,3725,5.0161,3609.9,149.97,58.257
15678,18237,0,3725,5.9034,3191.9,184.28,107.25
16273,3460.7,0,3725,4.9115,3653.4,146.29,102.16
9957.8,15278,0,3726,6.0903,2708,129.78,73.977
10054,14015,0,3726,6.2993,2826.2,166.3,80.297
10797,14629,0,3726,3.56,5621,152.26,145.83
12389,10467,0,3726,5.8004,2978.3,146.81,158.27
13129,19368,0,3726,11.304,1661,224.35,122.37
15455,16726,0,3726,4.9598,3603.6,146.63,54.138
15683,18235,0,3726,4.634,4455.1,204.47,143.79
16318,3483.2,0,3726,6.1137,2624.5,124.53,91.292
9898.5,16873,0,3727,4.2107,4227,127.01,68.257
10050,14018,0,3727,4.6853,4144.1,176.71,74.471
10777,14645,0,3727,3.5476,5608.6,150.47,173.46
10815,16065,0,3727,7.879,2041.5,142.22,60.443
12391,10483,0,3727,3.6103,5365.6,143.14,108.18
14281,17963,0,3727,6.0221,2859.6,147.39,77.36
14667,6147,0,3727,7.2366,2166.5,128.84,114.11
15450,16741,0,3727,4.7987,3758.6,147.11,52.73
15673,18250,0,3727,4.517,4528,196.88,93.869
10046,13994,0,3728,5.0692,3816.9,182.31,117.22
10785,14640,0,3728,3.3765,5954.7,147.85,164.97
10831,16054,0,3728,8.3889,1940.4,149.37,103.81
12394,10479,0,3728,3.7235,5105.4,139.41,152.73
14286,17976,0,3728,6.501,2664.9,154.76,84.597
15669,18242,0,3728,5.2668,3739.4,194.86,115.5
16310,3501.5,0,3728,6.8146,2308.5,125.11,89.478
10045,14005,0,3729,5.2573,3632.3,180.61,118.34
10781,14644,0,3729,3.3431,6206.1,161.32,127.56
12386,10472,0,3729,2.8583,7679.3,165.03,212.85
12523,17203,0,3729,5.5384,3161.4,146.02,60.18
15672,18239,0,3729,6.3347,2980.8,191.56,94.704
16280,3508.9,0,3729,6.8133,2375.2,133.85,170.85
10041,14003,0,3730,5.797,3155.9,170.44,120.03
10780,14649,0,3730,3.8738,5006.3,151.38,107.11
12384,10485,0,3730,3.0598,6879.7,155.77,137.44
13785,17525,0,3730,5.526,3179.1,147.2,68.821
9942.7,15248,0,3731,4.0754,4485.7,132.15,97.543
10047,14004,0,3731,5.1521,3730.8,181.53,125.88
10782,14655,0,3731,3.7615,5164.7,148.78,191.93
11692,18389,0,3731,6.6,2511.2,141.04,37.299
12394,10488,0,3731,3.4471,5416.3,122.42,70.485
13799,17524,0,3731,6.5142,2613.6,148.93,96.94
16295,3508.3,0,3731,7.1815,2292.6,143.67,137.75
16648,4661.3,0,3731,5.1899,3352.5,140.02,102.61
9931.8,15243,0,3732,6.363,2546.2,128.41,86.415
10050,14006,0,3732,4.7187,4142,180.11,73.987
10782,14641,0,3732,3.8276,5077.9,150.16,182.05
12389,10484,0,3732,4.1336,4328,127.78,95.918
13265,9037.5,0,3732,6.2991,2847.1,166.11,146.81
13797,17524,0,3732,6.3139,2848.2,168.39,126.99
15650,18252,0,3732,7.5942,2344,178.7,77.117
17023,19324,0,3732,6.0114,2855.4,143.43,64.039
10043,14003,0,3733,3.0804,7576.5,213.99,168.75
10781,14632,0,3733,3.3893,6204.6,168.52,188.81
11212,17025,0,3733,8.1921,2085.9,164.36,100.29
12389,10492,0,3733,4.6846,3590.2,118.49,50.374
13272,9047.9,0,3733,6.2903,2719.4,147.3,145.18
15667,18228,0,3733,4.4868,4735.1,216.5,140.77
16311,3509.8,0,3733,6.0454,2893.3,153.62,135.03
10042,14012,0,3734,3.2494,6922.6,202.2,104.51
10779,14634,0,3734,4.1874,4664.8,162.9,176.89
11218,17036,0,3734,7.2765,2439,173.08,45.706
12390,10483,0,3734,5.3059,3054.5,117.29,62.446
15665,18228,0,3734,4.8434,4333.4,219.11,110.08
16300,3528.9,0,3734,5.4935,3326.3,161.3,135.32
10043,14003,0,3735,5.4521,3281,155.59,88.242
10237,12328,0,3735,6.7818,2308.8,123.89,47.946
10782,14636,0,3735,3.2517,6347.9,153.77,202.19
11220,17034,0,3735,6.1544,3033.3,182.05,91.797
12394,10479,0,3735,6.386,2411.2,115.08,64.041
13914,19710,0,3735,5.7798,3375.5,197.65,69.123
15411,16427,0,3735,6.6039,2615.6,152.93,73.393
15662,18237,0,3735,4.9219,4135.9,204.53,114.09
16306,3519.6,0,3735,6.1045,2864.2,153.51,95.287
10042,14009,0,3736,5.2666,3423,155.83,66.26
10779,14636,0,3736,3.3926,6068.4,158.85,133.7
10947,18425,0,3736,7.4322,2312.5,159.49,71.344
10947,18425,0,3736,7.2127,2372.7,157.23,70.431
11204,17017,0,3736,7.6122,2359,178.95,50.657
11704,21000,0,3736,6.0674,2985.9,166.6,61.464
13410,18379,0,3736,7.7234,2279.5,175.11,74.04
