x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood
7717.5,11604,0,645,4.4763,3465.5,84.737,70.743
7711.4,11597,0,646,3.6383,4464.8,78.453,74.725
7716.9,11598,0,647,3.6786,4513.9,85.278,64.987
7711.8,11603,0,648,4.0576,3858.8,78.817,78.817
7703.3,11590,0,649,3.8556,4195.5,83.946,71.174
7703.7,11587,0,650,3.4956,4680.4,77.325,69.741
18813,5843.4,0,650,5.1016,3531.6,141.48,202.7
7710.1,11582,0,651,4.7038,3110.2,75.431,78.407
7713.7,11591,0,652,6.3733,2135.8,78.271,73.466
7696.3,11592,0,653,5.6014,2507.3,78.053,66.095
7697.9,11599,0,654,6.1412,2252.9,79.948,58.853
20833,21485,0,654,14738,1,131.99,1412.3
7708.9,11590,0,655,6.1341,2249.4,79.33,76.124
20970,21505,0,655,13953,1,123.32,1093
7700.5,11598,0,656,5.9332,2319.2,76.67,79.445
7721.1,11587,0,657,5.3149,2717.2,80.434,64.199
7716.5,11602,0,658,5.7309,2494.3,82.672,79.938
7719.9,11601,0,659,5.8266,2444.2,82.752,58.347
7713.7,11588,0,660,5.6404,2560.6,84.767,47.828
7711.8,11593,0,661,5.5257,2562.3,78.575,51.276
13623,7620.9,0,662,4.0546,3835.7,81.007,94.384
13416,14971,0,673,5.5257,2692.1,93.717,61.062
13417,14974,0,674,5.179,2925.2,93.968,56.552
18399,15192,0,681,5.5665,2599.8,87.492,74.557
18405,15183,0,682,3.6076,4581.2,84.483,98.961
18415,15182,0,683,3.8794,4186.9,86.253,72.689
18409,15188,0,684,3.5905,4615.4,84.773,86.241
18412,15182,0,685,3.5275,4848.2,91.365,106.45
18402,15178,0,686,3.9512,4099,87.927,88.074
18413,15191,0,687,3.8152,4352,91.636,99.663
18407,15193,0,688,4.0829,3889.4,86.362,85.745
18418,15189,0,689,3.6494,4540.2,85.74,73.17
8563.6,956.68,0,690,10.448,1527.7,149.67,77.057
18410,15186,0,690,4.0636,3909.6,85.347,97.766
8572.9,977.85,0,691,9.2574,1739.7,147.53,108.16
18408,15176,0,691,4.2405,3732.6,87.795,105.75
20020,15095,0,691,6.1144,2380.1,92.704,50.16
12028,9997.6,0,692,5.6695,2553.7,83.441,68.382
18404,15193,0,692,3.8007,4351.6,90.921,99.122
20011,15099,0,692,4.1446,4146,112.09,50.888
18416,15188,0,693,3.9675,4143.7,92.319,100.45
20010,15105,0,693,3.5821,5137.3,119.95,74.057
18402,15187,0,694,4.2299,3716.8,86.891,87.276
18402,15199,0,695,6.2006,2261.4,86.83,50.803
12593,11914,0,697,3.8611,4153.4,82.32,75.28
12599,11915,0,698,3.0451,5922.4,88.315,65.367
12596,11914,0,699,3.1931,5459.5,84.543,57.661
12594,11914,0,700,3.4665,4813,81.762,64.335
12589,11906,0,701,3.3396,5133.2,86.203,82.099
12585,11923,0,702,6.6795,2061.4,85.638,33.548
10721,6300,0,704,5.1842,2796.6,83.875,43.471
10714,6308.8,0,705,4.3474,3601.3,89.454,78.941
10697,6276.5,0,707,6.4516,2166.3,89.835,54.65
14794,19789,0,708,4.4012,3466.5,84.315,82.623
14785,19789,0,709,5.9413,2392.9,88.396,76.834
15848,12511,0,710,5.4446,2769.2,95.069,62.533
15853,12517,0,711,6.1109,2321.8,87.342,69.035
12713,11062,0,725,6.6543,2147.1,91.996,45.846
8100,15690,0,735,6.4861,2078,81.878,59.099
20756,10942,0,744,2.9632,6102.2,90.591,97.239
20771,10990,0,745,4.4505,3405.4,82.924,51.289
12118,7249.1,0,755,3.4944,5204.4,113.59,103.86
12165,7311.8,0,756,8.1022,2007.4,146.35,80.303
16531,20927,0,770,3.8772,4173,89.062,97.596
16530,20928,0,771,4.3225,3608.2,89.029,81.069
16536,20920,0,772,4.3671,3524.1,86.089,74.355
13004,14421,0,774,5.8526,2495.3,92.517,59.904
20511,13647,0,781,3.9261,4125.8,89.769,52.728
20518,13695,0,782,4.2647,3679.7,89.002,32.791
7882.3,19021,0,784,6.3393,2097.3,77.786,60.848
7895.1,19013,0,785,6.3897,2093,79.501,54.655
13459,7489.8,0,804,5.3625,2705.7,83.476,78.699
13472,7487.3,0,805,4.062,3792.3,78.911,47.698
16506,9020,0,805,6.199,2986.8,180.05,112.36
3866.2,20512,0,806,6.5423,2084.2,83.263,66.287
13463,7488.2,0,806,4.8194,3145.9,88.893,58.799
16487,9015.9,0,806,5.9993,3126.7,182.36,91.439
13452,7497.7,0,807,5.3656,2722.4,85.454,59.796
16449,9027.8,0,807,8.0424,1971.9,137.92,81.148
13454,7497.6,0,808,4.71,3133.6,78.479,43.983
13454,7503.3,0,809,5.1244,2884.9,85.091,48.932
16464,9041.7,0,809,8.952,1707.4,131.51,69.908
13444,7493.1,0,810,4.8542,3058.9,83.199,69.36
13445,7457.8,0,811,4.7196,3160.5,82.865,73.296
19212,12730,0,817,4.3594,3722.5,101.27,85.906
19235,12748,0,818,3.5839,4935,108.39,116
19235,12726,0,819,2.8073,7336.6,132.67,178.55
19228,12716,0,820,2.8445,7198,131.9,192.39
19215,12723,0,821,2.7996,7292.4,128.49,179.26
19226,12732,0,822,4.3563,3765.7,104.52,86.979
19236,12721,0,823,4.3191,3809.1,104.24,61.129
13013,17832,0,824,5.7598,2569.5,95.482,60.034
19210,12730,0,824,4.507,3547.5,99.862,102.87
19186,12737,0,825,6.1752,2313.6,90.427,75.002
17713,8896.1,0,862,6.2942,2179.5,81.738,42.115
17701,8879.8,0,863,2.3461,8764.2,100.56,161.78
17700,8871.5,0,864,2.8789,6265.6,87.053,103.01
6782.8,19119,0,865,3.5159,4910.2,97.529,64.837
17705,8869.6,0,865,3.7718,4212.5,81.426,71.945
6788.2,19118,0,866,2.6468,7636.8,114.75,62.036
17704,8878.6,0,866,3.9085,4057.5,84.107,80.705
6785.9,19116,0,867,2.5058,8369.4,120.46,112.66
17713,8867.2,0,867,5.585,2487.4,79.438,56.35
6786.4,19122,0,868,3.7008,4656.7,102.77,83.786
6797.2,19130,0,870,4.1746,3954,101.77,75.99
6791.7,19123,0,871,4.2274,3859.2,99.439,67.625
6788.4,19130,0,872,6.5875,2188.8,98.221,57.895
6798.5,19130,0,873,3.9488,4092.3,90.182,75.591
6786.9,19125,0,874,4.3795,3578.3,91.019,69.876
15803,6057.2,0,876,6.9235,2252.5,123.84,119.8
15822,6065.6,0,877,5.8991,2815.8,132.43,98.026
15807,6065.6,0,878,6.9421,2224.3,120.68,86.699
9090.7,7005.7,0,879,6.7696,2052.8,90.134,75.301
6784.7,19123,0,880,4.2103,3769.2,90.96,93.59
9095.5,6995.7,0,880,6.8909,2036.4,93.5,110.35
6785.5,19127,0,881,4.4635,3539.3,94.87,83.892
9089.7,6983.3,0,881,6.7224,2087.7,91.996,102.58
9101.4,6979.6,0,882,6.3452,2192.9,86.447,79.005
13460,7493.7,0,882,4.7606,3128.1,81.302,76.696
17825,14725,0,882,5.5009,2623.2,84.865,57.124
13447,7495.4,0,883,4.5528,3305,81.098,82.729
17819,14730,0,883,3.9628,4026,86.136,102.56
7750.1,14829,0,884,5.8088,2411.6,83.773,51.486
9087,6998.7,0,884,6.6913,2063,87.918,58.977
13447,7496.8,0,884,4.5638,3306.4,81.934,38.136
17818,14732,0,884,4.719,3211.2,86.265,72.496
13446,7486.5,0,885,5.1273,2840.3,82.61,69.622
13453,7488,0,886,4.6766,3236.8,84.694,59.883
14163,12369,0,886,5.6588,2462.8,80.074,66.539
13454,7489.6,0,887,5.8031,2410.6,80.958,49.664
14169,12373,0,887,5.7979,2412.6,81.776,45.735
14176,12386,0,888,5.53,2573.6,83.948,56.689
12837,4448.9,0,899,9.5819,1643.2,144.26,75.103
12822,4449,0,900,8.5867,1966.7,163.93,104.67
10802,14211,0,902,5.6431,2511.5,82.172,85.362
10799,14199,0,903,5.6681,2491.1,82.326,46.356
10801,14214,0,904,5.8721,2404.6,83.606,53.008
10810,14213,0,905,5.7806,2447.7,83.17,54.42
10801,14215,0,906,5.9241,2375.8,83.238,73.722
17298,10513,0,918,6.6904,2170.3,101.12,63.702
14320,20855,0,923,7.1691,1973.3,94.371,52.291
12186,9408.9,0,930,5.4593,2611,82.972,47.774
12181,9403.5,0,931,5.3781,2694.9,85.955,40.437
5228.9,18848,0,932,4.5501,3668.2,110.41,111.79
5226.9,18857,0,933,5.103,3063.4,101.49,81.765
12175,9419.6,0,933,5.6657,2518.7,85.263,53.751
12188,9407.5,0,935,5.3524,2729.4,87.697,43.597
12183,9416.3,0,936,5.1733,2829.4,85.535,37.413
12185,9421.5,0,937,5.6628,2556.2,88.922,81.645
12180,9420.5,0,938,5.1766,2802.2,83.197,39.409
12181,9414.5,0,939,4.8616,3096.4,88.04,49.842
21970,19815,0,939,8.5426,2224.7,103.49,81.553
12180,9407.3,0,940,4.8743,3062.9,86.216,46.265
17925,17383,0,940,4.1702,3793,87.92,73.348
12175,9405.6,0,941,4.8691,3079.8,87.13,70.909
17913,17382,0,941,3.9076,4096.1,84.999,61.201
20625,14096,0,941,3.5401,4764.9,87.039,45.385
12189,9404.3,0,942,5.053,2923,86.392,68.876
17936,17374,0,942,3.9398,4140.6,90.962,100.38
20638,14088,0,942,3.3933,5082.2,89.29,57.533
12177,9407,0,943,5.1015,2888.6,86.22,42.548
17925,17369,0,943,4.1582,3792.7,86.36,88.61
20615,14092,0,943,3.1489,5541.6,83.019,86.209
12166,9396.6,0,944,5.1045,2914.9,88.433,67.935
17920,17367,0,944,4.2148,3785.4,90.651,56.772
20383,12430,0,944,4.6634,3241.4,86.616,97.651
20614,14087,0,944,3.3607,5062.2,84.17,84.868
12175,9418.8,0,945,5.4214,2703.8,88.974,47.937
17925,17388,0,945,4.0747,3930.2,89.376,67.81
20389,12443,0,945,4.1505,3762.2,85.242,60.686
20632,14092,0,945,3.9912,4094.9,90.362,49.913
12172,9421.4,0,946,4.826,3113.1,86.524,73.04
17918,17389,0,946,4.3143,3644.8,89.401,67.177
20624,14095,0,946,3.8563,4242.7,87.118,58.592
11059,4646.2,0,947,5.9473,2237.7,72.919,64.832
12137,9417.9,0,947,5.2883,2742,84.094,48.621
17905,17383,0,947,4.455,3510.8,90.25,72.316
20615,14101,0,947,3.4414,5000.7,90.127,95.227
11073,4673.9,0,948,4.0598,3782.5,73.485,130.23
17908,17355,0,948,4.2281,3722.8,86.315,49.172
20615,14090,0,948,3.3112,5169.1,83.971,84.728
17907,17374,0,949,4.5143,3441.4,89.265,52.992
20625,14097,0,949,3.7872,4396.3,90.082,57.145
20620,14102,0,950,4.6227,3354.2,89.133,70.677
9778.5,16590,0,962,3.5965,4567.4,82.936,70.38
16596,18872,0,964,5.0245,3198.8,109.36,75.806
16597,18868,0,965,5.6847,2766.9,112.37,58.477
16589,18864,0,966,5.2734,3118.8,120.07,75.601
12165,9421.6,0,967,6.2216,2239,84.993,45.003
16605,18868,0,967,6.0052,2594.6,113.74,83.502
12177,9419.2,0,968,5.8654,2403.4,84.606,46.239
16601,18869,0,968,5.465,2954.4,117.72,79.265
12167,9408,0,969,5.7129,2528.9,86.817,68.691
12165,9419.9,0,970,6.419,2135.3,83.073,60.573
14145,11814,0,976,5.0964,2862,80.971,47.335
14143,11813,0,977,4.5993,3253.9,80.921,72.267
14143,11814,0,977,4.7438,3176.6,83.579,69.547
14145,11805,0,978,4.6948,3179.4,82.152,55.747
16693,20940,0,979,6.2624,2289.7,91.293,83.377
16685,20921,0,980,6.5995,2150.2,92.183,29.234
16686,20930,0,981,5.9127,2441.7,89.825,34.645
14896,8651.3,0,984,7.1649,2120,115.02,91.551
10403,8647,0,991,5.8964,2366.2,79.671,44.147
12169,9405.6,0,1005,6.2283,2219.1,83.592,61.556
12182,9399.8,0,1013,6.3624,2207.6,89.046,56.192
12169,9402.7,0,1014,6.0517,2343.1,87.977,71.557
21954,18233,0,1014,4.7904,4276.4,89.772,72.714
13642,18589,0,1020,2.9989,6103.3,95.233,40.551
13534,18726,0,1021,4.2838,4285.4,139.96,288.84
13213,18851,0,1022,4.5227,3953.5,131.62,284.76
12726,18975,0,1023,6.5621,2296.8,106.72,125.33
12725,18974,0,1023,6.4972,2302.7,106.48,117.41
12405,19238,0,1024,5.7897,2565.9,96.791,82.574
12383,19258,0,1025,5.6492,2666.8,97.49,85.034
12367,19267,0,1026,5.3007,2879.3,94.982,91.21
12367,19230,0,1027,5.4171,2787.4,95.202,64.419
12167,19078,0,1029,6.9892,2045.6,97.499,151.01
12352,19255,0,1030,6.6321,2213.4,100.86,71.683
5012.1,11587,0,1049,5.6584,2425.4,75.541,38.875
5017.5,11628,0,1050,5.8841,2316,76.988,81.465
10249,11088,0,1061,4.3226,3461.1,76.326,58.623
10249,11076,0,1062,4.7351,3153.9,81.914,78.442
11729,9620.8,0,1082,6.8486,2049.9,89.831,64.291
11723,9624.1,0,1083,6.0234,2435.3,93.562,121.66
16432,12365,0,1083,7.2812,2008.3,106.48,59.673
21022,20602,0,1096,7.5194,1908.3,101.41,79.023
20767,18609,0,1108,7.3971,1894.7,96.32,47.797
5753.5,9459.3,0,1109,4.5426,3387.2,83.785,90.158
5834.6,9410.6,0,1110,5.8827,2355.2,81.067,55.651
5861.2,9329.8,0,1111,5.7889,2429.1,82.692,79.938
5861.1,9330.8,0,1111,5.7845,2439.8,82.308,64.552
5865.1,9503.1,0,1113,6.14,2261.5,81.854,68.221
6148.5,9603.1,0,1115,6.1925,2314.8,85.973,78.585
6284.9,9795.8,0,1116,6.3199,2121.8,78.39,68.999
8397.7,14646,0,1125,6.5229,2101.2,85.132,68.945
5439.5,19848,0,1130,6.3392,2420.3,111.47,111.89
5417.3,19840,0,1131,5.3692,3019.3,116.77,129.52
5408.4,19856,0,1132,6.1001,2565.5,115.67,81.197
5446.7,19849,0,1133,4.4135,4109.3,137.38,160.19
5427.4,19843,0,1134,4.9188,3443.4,123.74,93.591
5435.5,19846,0,1135,6.7391,2173.1,102.18,55.074
16660,20926,0,1139,4.8468,3187.4,94.713,57.627
7559,12210,0,1140,5.6115,2425.1,75.513,48.696
16671,20930,0,1140,5.2956,2829.3,92.735,104.41
20222,16375,0,1140,9.2086,1836.2,168.7,111.69
7571.3,12205,0,1141,5.8954,2356.2,83.161,48.566
7578.8,12212,0,1142,5.5081,2549.4,81.293,86.482
7570.6,12207,0,1143,5.62,2505.9,83.379,74.92
7572.9,12208,0,1144,5.9422,2333.6,83.23,51.954
7571.9,12202,0,1145,5.6617,2482.2,83.342,44.125
7567.4,12220,0,1146,5.4459,2564.5,79.33,58.906
7583.9,12216,0,1147,6.1364,2239.1,82.886,60.913
7574.8,12214,0,1148,5.8914,2381.5,85.42,63.379
7571.6,12193,0,1149,5.7316,2409.1,79.979,95.872
7561.6,12158,0,1150,5.0465,2990.7,91.964,98.553
7548.9,12116,0,1151,5.9227,2449.3,93.581,99.259
7786.8,14149,0,1155,6.106,2196,77.311,61.307
7791.4,14142,0,1156,5.3811,2589.1,77.999,55.381
10730,16920,0,1170,5.4806,2750,92.992,33.274
10603,17029,0,1171,6.1393,2384.6,96.277,70.93
10578,17059,0,1172,5.407,2743.3,91.553,75.228
19446,6672.3,0,1197,6.1161,2437,102.28,83.618
9862.2,16864,0,1198,4.5279,3553.3,101.66,88.96
19452,6674.6,0,1198,5.4836,2747.7,97.719,65.872
9870.7,16868,0,1199,4.5681,3527.2,102.36,118.91
9865.5,16869,0,1200,5.2636,2911.9,99.791,94.195
15731,12089,0,1200,7.0359,2034,100.01,45.071
9868.2,16863,0,1201,5.2003,2917.3,96.054,73.138
9857.2,16863,0,1202,5.6648,2589.9,93.664,75.682
9852.4,16870,0,1203,5.248,2911.5,99.107,76.353
9857.3,16874,0,1204,4.0652,4161.2,106.76,114.15
9864.5,16876,0,1205,5.4974,2744.3,98.482,81.512
9190.5,20778,0,1206,7.7455,1885.3,100.52,89.156
9860.2,16865,0,1206,6.403,2232,94.625,78.846
9202,20792,0,1207,7.6925,1933.3,103.93,49.91
12443,8007.3,0,1207,7.5867,1858.3,100.08,59.583
12526,8167.5,0,1208,6.3347,2267.7,94.455,63.177
9868.1,16863,0,1209,3.0227,6456.6,120.73,193.38
9865.8,16879,0,1210,3.1155,6333.6,129.06,183.25
9869.1,16880,0,1211,6.3,2261.2,92.21,47.088
9856.2,16863,0,1212,5.2386,2899.5,97.387,96.978
9851.3,16858,0,1213,5.2615,2893.1,98.495,73.998
9855.4,16866,0,1214,5.6756,2610.3,96.36,82.124
9870.4,16861,0,1215,5.7405,2599.6,98.628,112.12
9870.8,16855,0,1216,6.5244,2158.2,91.778,89.015
15376,4475.8,0,1227,6.1769,2192.6,78.636,62.259
18593,12848,0,1230,3.3281,5187.8,92.002,156.81
18580,12852,0,1231,3.5243,4806.5,92.955,77.291
18599,12841,0,1232,3.9087,4190.3,93.375,73.537
17484,5288.3,0,1266,4.9136,2866.3,73.177,41.534
13356,4025.6,0,1267,8.0214,1786.2,105.51,83.424
17487,5292.3,0,1267,4.1494,3674.9,78.736,99.801
13349,4009.7,0,1268,7.1016,2023.1,99.864,83.097
17485,5302.5,0,1268,3.8759,4026.3,78.371,99.44
13350,4031.7,0,1269,7.5774,1894.9,102.78,72.977
10668,6371.1,0,1270,5.7323,2410,79.994,53.534
10674,6376.9,0,1271,4.7382,3016.6,74.987,73.028
19870,20625,0,1271,5.22,2770.8,84.033,53.284
12412,14054,0,1273,6.6421,2228.4,106.54,74.371
12423,14047,0,1274,7.7475,1831.6,103.83,55.227
12428,14053,0,1280,6.4664,2330.6,109.99,78.831
10368,4171,0,1281,5.6591,2413.1,75.294,43.698
12432,14056,0,1281,6.749,2142.2,101.06,84.887
16950,14984,0,1282,5.2681,2771.3,86.26,37.458
10368,4164.4,0,1285,5.8449,2356.1,78.265,48.89
10358,4160,0,1286,6.0102,2258.2,76.966,50.349
10364,4158.9,0,1288,5.9207,2310.9,77.905,59.781
10363,4165.4,0,1289,5.6431,2454.6,78.045,45.093
13413,14576,0,1289,5.2221,3002.9,105.67,69.399
10383,4163.4,0,1290,5.421,2610.9,79.626,49.398
13416,14569,0,1290,4.2451,4023.9,114.15,83.438
10351,4162.3,0,1291,5.5779,2508,78.93,60.249
12891,20596,0,1291,6.1355,2614.9,124.03,65.085
13422,14569,0,1291,5.6731,2641.1,98.634,66.518
10358,4168.2,0,1292,6.2017,2168.5,77.274,46.485
12882,20602,0,1292,7.6382,1963.9,117.61,85.149
13414,14571,0,1292,6.1227,2409.8,99.776,106.25
10369,4156.9,0,1293,5.4889,2541,77.565,41.152
13420,14573,0,1293,6.2412,2306.2,94.334,68.138
10364,4159.7,0,1294,5.9966,2297,80.14,54.282
10367,4158.4,0,1295,6.0573,2257.4,79.165,92.87
12368,5032,0,1297,5.6724,2426.3,75.223,66.357
17880,11421,0,1297,4.3042,4125.8,128.18,159.82
17876,11415,0,1298,3.9766,4535.1,124.15,111.97
17882,11411,0,1299,5.7777,2687.8,108.56,55.445
17883,11411,0,1299,5.976,2598.2,111.96,56.324
8376.9,10091,0,1302,6.7225,2025.3,82.341,95.017
11514,19740,0,1311,5.2706,2981.5,104.64,89.126
11523,19751,0,1312,6.0532,2492.4,105.12,73.598
15628,17933,0,1317,6.4737,2169.7,90.793,60.731
15645,17939,0,1319,6.1235,2354.9,94.364,71.989
15636,17939,0,1320,6.1349,2335.6,92.698,48.001
15638,17930,0,1321,6.0258,2359.1,89.66,67.744
15650,17946,0,1322,4.6914,3348.2,98.145,68.037
15641,17944,0,1323,4.1207,4088.7,107.24,74.2
15640,17956,0,1324,5.8169,2538.8,96.979,58.579
11020,18230,0,1336,4.4699,3346.1,78.744,60.591
10999,18236,0,1337,3.7494,4312.6,82.035,128.94
11004,18231,0,1338,3.7872,4302.8,85.246,122.98
11016,18227,0,1339,5.526,2592.9,83.757,88.771
15880,3001.1,0,1385,7.3773,2053,119.44,83.602
21722,13065,0,1412,4.7553,3153.6,85.874,67.32
21745,13066,0,1413,4.2061,3716.3,85.954,57.446
21668,13066,0,1414,5.2862,2796.3,89.182,75.102
21731,13069,0,1415,4.544,3338.5,85.115,50.642
17052,11979,0,1416,6.7532,2271.9,115.46,122.49
17052,11968,0,1417,5.7637,2785.3,118.51,124.18
17040,11956,0,1418,6.3172,2514.2,114.13,77.225
17040,11957,0,1418,6.6616,2352.2,120.34,91.513
11732,3938.9,0,1427,5.3895,2755.1,90.038,65.728
11756,4022.3,0,1428,4.7743,3175.7,87.627,80.36
11836,4053,0,1429,4.931,3044.3,83.414,49.582
11886,4122,0,1430,4.7293,3152.9,81.716,76.814
11853,4278.5,0,1431,4.8436,3103.6,84.602,60.809
11906,4319.2,0,1432,4.5283,3198.8,71.89,64.391
6967.8,12963,0,1446,4.3824,3566.9,86.561,54.048
6968.3,12962,0,1447,3.8602,4279.5,90.086,55.632
6973.4,12964,0,1448,6.9224,1976.4,84.263,60.211
10877,19191,0,1448,6.3874,2364.7,103.09,99.418
6965.9,12958,0,1449,5.6357,2497.4,79.248,68.313
10873,19188,0,1449,6.3946,2368.2,104.44,88.503
10875,19189,0,1450,5.6482,2711.6,98.657,121.23
10876,19201,0,1451,6.1483,2459.6,99.966,96.944
18202,16181,0,1452,5.3256,2897.6,101.49,52.192
18596,12817,0,1466,5.3619,2753.7,91.12,56.649
18586,12846,0,1467,3.4146,4945.2,88.44,145.76
18575,12848,0,1468,4.0701,3915.8,89.95,80.723
18572,12853,0,1469,4.2303,3790.1,95.19,66.04
18558,12857,0,1470,3.7805,4358.5,92.017,92.589
18570,12845,0,1471,3.792,4307.1,89.981,112.34
18566,12839,0,1472,3.552,4717,90.455,158.35
12006,9993.6,0,1507,5.3148,2687,78.61,69.198
12025,9991.7,0,1509,5.6346,2574.3,83.57,54.527
12232,10769,0,1516,5.6889,2476.7,81.947,94.356
12221,10781,0,1517,5.1577,2796.6,81.039,80.678
5076.1,18351,0,1519,4.6764,3124.1,78.813,93.43
5080.3,18368,0,1520,5.75,2384,78.263,103.94
5090.5,18351,0,1521,5.5667,2469.8,76.674,98.869
5089.3,18364,0,1522,6.402,2078.7,77.859,81.47
11082,4654.1,0,1522,5.74,2307.6,69.865,72.517
11016,19632,0,1531,6.3731,2205.8,88.996,85.789
11008,19640,0,1532,4.9975,3003.7,89.388,89.152
10995,19605,0,1533,6.2703,2318.6,95.705,49.85
11100,19646,0,1534,5.1081,3004.5,92.505,79.604
11152,19635,0,1535,5.6322,2608.5,92.104,62.807
17342,11368,0,1552,4.8794,3057.5,84.687,61.311
17336,11352,0,1553,6.3559,2185.6,84.746,65.764
20720,12563,0,1563,4.6984,3267,91.02,100.63
20723,12479,0,1564,4.5304,3431.1,90.903,67.043
20688,12442,0,1565,4.8606,3124.4,90.397,66.099
10673,6305.5,0,1569,5.0902,2796.3,78.144,71.409
10670,6305.5,0,1570,4.8444,2954.2,75.796,64.313
10672,6308.4,0,1571,4.8323,2964,75.711,71.287
10678,6305.6,0,1572,4.7654,3044.3,77.901,83.836
10676,6312.8,0,1573,4.6956,3064.9,74.535,86.257
10681,6312.8,0,1574,5.0078,2813.7,74.492,81.056
13420,14555,0,1579,6.5887,2180.6,97.126,73.13
13426,14546,0,1580,5.0332,3091.4,99.872,66.319
13408,14557,0,1581,6.0706,2355.3,91.17,47.791
7417.8,14708,0,1582,6.6366,2002.4,79.59,68.592
7417.4,14701,0,1583,5.3645,2637,80.958,62.757
15810,4791.1,0,1611,6.6771,2059.4,84.496,69.815
15728,15291,0,1615,4.5808,3368.8,86.428,91.968
15731,15295,0,1616,4.211,3741.8,88.294,73.833
15729,15303,0,1617,2.8866,6383.4,92.675,59.857
15741,15291,0,1618,2.7668,6879.3,97.43,90.171
15731,15287,0,1619,5.1533,2908,90.508,34.866
15744,15272,0,1620,5.2887,2819.9,92.477,68.987
8551.9,10226,0,1623,5.9016,2323.6,77.999,66.329
8558.6,10236,0,1625,6.5724,2047.9,80.181,53.727
16077,17804,0,1626,8.1012,1824.5,116.96,133.2
16081,17785,0,1627,6.7202,2239.6,111.19,110.86
17170,17314,0,1630,2.7728,6761.6,92.721,106.03
17161,17318,0,1631,3.4143,5001.5,89.352,57.557
17176,17320,0,1632,2.3451,9339.9,124.69,255.94
17184,17331,0,1633,2.2363,10090,125.94,276.74
17179,17329,0,1634,2.3551,9021,111.05,135.63
17175,17322,0,1635,2.4461,8438.2,107.16,81.604
17172,17325,0,1636,2.4245,8447.4,102.12,101.9
17166,17320,0,1637,2.5306,7886.6,100.13,52.76
17165,17323,0,1638,2.9262,6297.7,93.764,67.265
17161,17325,0,1639,3.1258,5836.6,99.046,81.966
5572,16062,0,1657,5.8038,2399.2,77.107,21.796
5568.6,16058,0,1658,4.7496,3162.6,81.158,56.372
5552.6,16050,0,1659,2.8483,6473.5,85.657,128.14
5554.9,16053,0,1660,3.7313,4421.6,85.047,91.869
5556,16043,0,1661,5.3887,2660.2,81.164,97.365
5554,16056,0,1662,3.9876,3968.5,80.157,65.824
9521.8,8157.3,0,1662,6.071,2321.9,86.728,50.772
5560.1,16057,0,1663,3.9174,4042.1,78.081,44.528
5557.5,16055,0,1664,6.0651,2275,79.124,85.061
5557.5,16066,0,1665,6.1337,2237.9,77.718,76.391
5556.6,16053,0,1666,6.0564,2287,80.063,41.758
14652,22016,0,1671,9.3514,2508.6,113.84,154.74
12675,8937.3,0,1672,5.8368,2400.8,83.656,59.275
12685,8932.9,0,1673,5.7639,2494,88.47,81.235
19562,13189,0,1673,5.5215,2673.3,91.688,88.217
6899.5,19734,0,1675,5.7686,2469,86.477,71.197
6899.2,19736,0,1676,5.3014,2763.4,87.794,108.27
6893.5,19739,0,1677,6.1249,2280.4,85.566,81.329
14972,21962,0,1678,7.5987,2375,87.279,43.082
14963,21954,0,1679,6.9066,2603.2,87.041,84.247
6258,14936,0,1691,7.4412,1832.6,91.134,106.04
6227.6,14947,0,1696,7.2292,1880,87.947,89.163
6229.5,14943,0,1697,7.2224,1885.2,88.542,54.567
10382,8650.9,0,1710,5.5136,2578.1,80.05,95.074
11805,8736.4,0,1710,4.4754,3428.1,86.898,76.798
10389,8645.5,0,1711,5.4594,2560.4,75.605,56.126
11814,8729.2,0,1711,2.7165,6778.9,83.665,122.7
10382,8649.1,0,1712,5.5211,2549.4,77.907,92.279
11811,8728.1,0,1712,2.8345,6421.5,86.175,140.99
10382,8656.8,0,1713,5.3282,2671.9,77.863,74.836
11819,8730,0,1713,3.467,4763,81.465,78.212
10387,8650.8,0,1714,5.0549,2842.9,76.56,63.729
11815,8734.6,0,1714,3.8082,4286.7,88.463,95.355
10382,8649.2,0,1715,5.3457,2663.1,78.397,47.938
11814,8738.7,0,1715,5.7636,2378.7,77.638,65.846
10377,8654.8,0,1716,5.4038,2634,78.921,73.08
15138,18895,0,1721,5.1274,2941.9,93.633,62.501
15137,18893,0,1722,5.2565,2865.5,95.11,62.846
15145,18889,0,1723,4.8959,3154.6,96.276,62.29
15126,18894,0,1724,6.3903,2238.7,94.785,58.546
15127,18899,0,1725,6.0822,2358.9,92.471,64.556
15936,17204,0,1731,5.2863,3016.7,108.95,121.72
15930,17195,0,1732,4.4978,3820.2,119.41,139.09
12317,20178,0,1733,3.9724,4017.8,85.95,68.35
13003,14410,0,1733,5.4722,2648.6,86.622,42.402
15935,17191,0,1733,4.5407,3706.1,113,216.44
15940,17189,0,1733,4.5112,3720,112.57,205.24
12322,20169,0,1734,3.9374,4057.9,85.095,64.062
13007,14410,0,1734,5.7032,2603.3,95.443,68.913
15937,17193,0,1734,4.5106,3771.7,116.82,167.81
12327,20184,0,1735,4.3307,3615.4,88.561,66.108
13014,14420,0,1735,5.6626,2605.3,92.578,55.74
15939,17209,0,1735,4.604,3638.1,113.26,135.88
12316,20188,0,1736,3.8975,4087.6,83.803,52.934
