,x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood,sigma [nm],dx [nm],dy [nm]
772,33446.16648538993,2493.211808244888,0,333,5.6879,2573.1,112.46,68.899,143.88,14.833514610076236,-1.411808244887652
773,48320.16648538993,5646.6118082448875,0,333,6.9569,2268.1,105.79,73.681,157.12,14.833514610076236,-1.411808244887652
774,33444.06799448729,2488.2012244775133,0,335,5.0112,2930.4,117.22,127.1,139.82,14.93200551271002,-1.4012244775130966
775,48306.06799448729,5661.0012244775135,0,335,6.946000000000001,1980.4,105.4,91.95,144.14,14.93200551271002,-1.4012244775130966
776,48309.01891264174,5647.395814527155,0,336,6.4792,2329.1,103.78,56.236000000000004,152.19,14.981087358257355,-1.3958145271553803
777,24641.96993963562,19393.390326168977,0,337,5.6967,2832.0,116.58,70.611,150.74,15.030060364380915,-1.3903261689756619
778,48314.969939635615,5646.790326168975,0,337,4.7054,3228.7,107.05,89.87799999999999,144.02,15.030060364380915,-1.3903261689756619
779,24644.921075295642,19385.384759630448,0,338,5.5895,2716.7,121.16,85.565,144.33,15.078924704357632,-1.384759630445842
780,33429.92107529564,2474.184759630446,0,338,5.8456,2324.9,116.31,85.49799999999999,136.55,15.078924704357632,-1.384759630445842
781,34550.92107529564,4889.184759630446,0,338,4.6244,3314.3,123.93,109.52,140.49,15.078924704357632,-1.384759630445842
782,48304.92107529564,5634.2847596304455,0,338,6.4958,2076.7,111.44,76.14399999999999,139.35,15.078924704357632,-1.384759630445842
783,24649.87231944849,19404.37911513904,0,339,5.0231,3113.1,127.1,103.15,143.17,15.12768055151173,-1.3791151390378218
784,33448.87231944849,2489.9791151390377,0,339,6.5947,1629.7,122.87,135.28,117.71,15.12768055151173,-1.3791151390378218
785,24652.823671920858,19384.37339292222,0,340,5.0601,2887.7,124.2,96.838,137.62,15.176328079141967,-1.373392922221683
786,33435.82367192086,2502.673392922222,0,340,6.7013,1679.4,113.3,104.9,124.21,15.176328079141967,-1.373392922221683
787,34544.82367192086,4884.5733929222215,0,340,3.5513,4511.1,124.1,138.09,137.31,15.176328079141967,-1.373392922221683
788,24652.775132539442,19397.36759320747,0,341,5.1671,2553.1,134.84,125.78,127.1,15.224867460558016,-1.3675932074693264
789,34547.77513253944,4884.267593207469,0,341,3.7039999999999997,4639.8,125.43,123.51,144.67,15.224867460558016,-1.3675932074693264
790,24645.726701130934,19400.36171622225,0,342,5.3735,2819.6,126.56,94.088,141.94,15.273298869065911,-1.3617162222490151
791,34553.72670113093,4883.161716222249,0,342,3.5674,4602.2,120.89,88.72200000000001,140.43,15.273298869065911,-1.3617162222490151
792,34550.67837752204,4887.65576219404,0,343,3.3026,5403.8,122.1,90.869,145.4,15.321622477957135,-1.3557621940399258
793,48316.63016153945,5640.549731350301,0,344,4.834,3024.3,108.75,68.961,140.74,15.369838460552273,-1.3497313503012265
794,34553.58205300985,4882.043623918516,0,345,2.7721,6637.0,129.18,153.55,140.65,15.417946990150085,-1.343623918515732
795,48321.58205300985,5647.143623918516,0,345,5.3204,2767.6,108.86,46.253,143.75,15.417946990150085,-1.343623918515732
796,33437.53405175994,2487.8374401261444,0,346,5.1395,2332.7,119.01,173.56,122.87,15.465948240056605,-1.337440126144429
797,34534.53405175994,4879.137440126145,0,346,4.3795,3848.8,117.8,70.27,149.72,15.465948240056605,-1.337440126144429
798,48318.53405175994,5646.137440126145,0,346,6.0075,2606.0,105.43,53.62,153.27,15.465948240056605,-1.337440126144429
799,34547.486157616426,4877.7311802006625,0,347,6.2328,2402.5,110.18,65.039,149.4,15.513842383577867,-1.3311802006628568
800,48307.486157616426,5651.7311802006625,0,347,4.9627,2978.5,110.07,85.765,142.02,15.513842383577867,-1.3311802006628568
801,34548.43837040599,4868.724844369543,0,348,2.2643,8155.1,138.1,325.12,131.95,15.56162959401263,-1.324844369542916
802,48298.43837040599,5648.024844369543,0,348,4.476,3533.2,113.32,123.0,144.84,15.56162959401263,-1.324844369542916
803,34542.390689955326,4865.418432860251,0,349,2.6134,6567.1,136.32,279.5,131.12,15.609310044674203,-1.3184328602510504
804,48302.390689955326,5641.918432860251,0,349,7.2169,1947.8,108.42,73.265,146.15,15.609310044674203,-1.3184328602510504
805,34542.343116091135,4867.611945900265,0,350,2.2095,8769.7,145.19,263.4,133.99,15.656883908864984,-1.311945900264618
806,48308.343116091135,5660.111945900265,0,350,4.6118,3667.6,104.93,51.943999999999996,154.15,15.656883908864984,-1.311945900264618
807,34543.295648640116,4863.905383717056,0,351,3.0832,5341.2,131.35,179.29,133.89,15.70435135988373,-1.3053837170555198
808,48311.295648640116,5639.605383717056,0,351,4.4361,3586.1,110.92,77.916,145.72,15.70435135988373,-1.3053837170555198
809,33455.248287428956,2463.2987465380866,0,352,4.3446,3365.4,120.96,106.68,134.5,15.751712571043754,-1.2987465380865615
810,34542.248287428956,4864.798746538087,0,352,2.6635,6701.2,140.06,234.93,134.43,15.751712571043754,-1.2987465380865615
811,34544.20103228434,4865.3920345908355,0,353,2.3663,7873.8,150.71,313.98,132.2,15.798967715654726,-1.292034590835101
812,48309.20103228434,5639.592034590835,0,353,5.2717,2716.3,109.0,78.593,140.98,15.798967715654726,-1.292034590835101
813,34537.15388303299,4868.085248102768,0,354,2.432,8034.5,136.46,188.22,139.92,15.846116967011767,-1.2852481027675822
814,48309.15388303299,5636.085248102768,0,354,4.0294,3837.0,114.55,135.42,139.53,15.846116967011767,-1.2852481027675822
815,34539.10683950159,4873.0783873013615,0,355,3.2021,5513.0,123.72,86.99600000000001,143.04,15.893160498413636,-1.278387301361363
816,48311.10683950159,5640.878387301362,0,355,4.2421,3664.8,111.32,114.39,142.26,15.893160498413636,-1.278387301361363
817,33446.05990151681,2455.271452414081,0,356,5.0149,2509.5,132.98,147.96,122.6,15.940098483184556,-1.2714524140810681
818,34543.05990151681,4867.971452414081,0,356,2.6125,6961.5,137.18,184.64,135.95,15.940098483184556,-1.2714524140810681
819,33458.01306890539,2477.6644436683987,0,357,6.6902,1734.0,120.02,93.62700000000001,124.47,15.986931094612373,-1.2644436683985987
820,34544.01306890539,4869.664443668398,0,357,2.7104,6820.1,132.92,168.25,139.55,15.986931094612373,-1.2644436683985987
821,48312.01306890539,5644.164443668398,0,357,3.9996,3630.9,116.93,149.76,133.14,15.986931094612373,-1.2644436683985987
822,33444.966341494,2492.657361291793,0,358,3.4632,4382.7,134.02,157.95,129.31,16.03365850600312,-1.2573612917931314
823,34550.966341494,4871.257361291793,0,358,2.8179,6309.5,131.21,185.59,137.74,16.03365850600312,-1.2573612917931314
824,48314.966341494,5645.257361291793,0,358,3.9708,3844.6,117.25,119.88,137.16,16.03365850600312,-1.2573612917931314
825,34548.91971910931,4869.250205511726,0,359,2.3131,7915.1,143.79,352.96,131.05,16.080280890684662,-1.2502055117256532
826,48298.91971910931,5632.350205511726,0,359,6.893,1693.8,112.49,104.52,127.44,16.080280890684662,-1.2502055117256532
827,34533.87320157806,4875.342976555668,0,360,2.8154,6192.1,133.06,219.85,135.56,16.126798421937565,-1.242976555668065
828,48317.87320157806,5642.642976555668,0,360,5.0181,2664.3,122.55,141.43,130.04,16.126798421937565,-1.242976555668065
829,34541.826788726925,4862.8356746511,0,361,6.01,2514.6,119.04,89.12799999999999,146.69,16.17321127307514,-1.2356746510995436
830,48325.826788726925,5647.935674651099,0,361,4.9019,2852.3,118.06,128.06,134.6,16.17321127307514,-1.2356746510995436
831,48316.7804803826,5645.128300025484,0,362,4.1703,3895.0,113.26,86.29899999999999,145.12,16.21951961740342,-1.2283000254847138
832,34548.734276371775,4882.520852906294,0,363,3.2824,5344.0,124.69,95.34100000000001,143.0,16.265723628224805,-1.2208529062936577
833,48320.734276371775,5639.620852906293,0,363,4.008,3789.4,117.09,111.72,136.96,16.265723628224805,-1.2208529062936577
834,34556.68817652116,4880.813333521004,0,364,2.957,6022.4,125.18,163.02,140.78,16.31182347883805,-1.213333521003733
835,48333.68817652116,5641.013333521004,0,364,4.7461,3072.3,114.22,115.79,138.69,16.31182347883805,-1.213333521003733
836,33432.642180657436,2493.105742097078,0,365,4.151,3599.7,127.02,125.49,134.34,16.35781934256738,-1.2057420970777457
837,48318.642180657436,5637.705742097078,0,365,4.6719,3136.4,104.0,122.62,141.44,16.35781934256738,-1.2057420970777457
838,33428.596288607296,2489.9980788619914,0,366,4.0645,3545.9,128.59,155.25,130.4,16.403711392700643,-1.1980788619912346
839,48311.504815254586,5648.88253786822,0,368,4.4576,3461.3,115.97,110.06,141.53,16.495184745414008,-1.1825378682206065
840,19242.459233605394,48169.17466056447,0,369,5.2682,3175.0,127.08,148.03,151.13,16.54076639460618,-1.1746605644766532
841,48319.45923360539,5643.8746605644765,0,369,4.7646,2934.2,115.17,120.13,134.57,16.54076639460618,-1.1746605644766532
842,19249.41375507657,48183.16671235946,0,370,4.75,3840.2,135.02,252.79,154.07,16.58624492343006,-1.1667123594579607
843,19245.36837949481,48162.15869348063,0,371,5.0262,3766.5,119.96,211.26,163.16,16.631620505191677,-1.1586934806309728
844,48316.36837949481,5637.258693480631,0,371,6.8489,1889.6,114.09,75.64699999999999,135.64,16.631620505191677,-1.1586934806309728
845,19256.323106686814,48166.15060415547,0,372,5.8023,2626.6,132.62,168.89,142.8,16.676893313186156,-1.1506041554694093
846,48319.32310668682,5645.95060415547,0,372,4.8719,2932.5,113.16,123.96,137.52,16.676893313186156,-1.1506041554694093
847,19247.277936479266,48161.14244461144,0,373,6.1127,2978.4,125.61,123.4,162.46,16.722063520734082,-1.1424446114433522
848,33441.277936479266,2474.5424446114434,0,373,4.7839,2744.2,128.3,126.44,126.32,16.722063520734082,-1.1424446114433522
849,33441.23286869888,2480.934215076025,0,374,6.6549,1979.9,113.32,40.952,137.23,16.7671313011233,-1.1342150760247023
850,48310.23286869888,5653.434215076025,0,374,6.2345,2278.0,109.93,59.093,143.46,16.7671313011233,-1.1342150760247023
851,48309.18790317232,5647.625915776685,0,375,4.8519,2966.5,110.9,87.225,138.83,16.812096827674395,-1.1259157766853605
852,30479.143039726325,44400.1175469409,0,376,6.1797,2671.4,130.44,164.59,152.16,16.856960273675213,-1.1175469408972276
853,48325.143039726325,5649.817546940897,0,376,4.372,3736.0,108.16,99.302,148.1,16.856960273675213,-1.1175469408972276
854,33425.09827818755,2479.109108796123,0,377,6.5389,1715.3,118.93,93.59700000000001,121.92,16.901721812453616,-1.1091087961231096
855,48324.09827818755,5640.009108796123,0,377,5.0122,2798.4,116.88,79.977,135.53,16.901721812453616,-1.1091087961231096
856,30455.053618382706,44412.100601569844,0,378,6.7863,2269.5,131.84,112.99,147.04,16.94638161729381,-1.1006015698458214
857,48317.053618382706,5647.900601569846,0,378,5.1317,2829.8,112.72,89.096,140.34,16.94638161729381,-1.1006015698458214
858,30458.009060138484,44399.09202548953,0,379,7.749,2054.6,124.75,117.89,154.92,16.99093986151638,-1.0920254895281687
859,48313.00906013849,5645.492025489528,0,379,4.6396,3323.1,111.32,91.055,143.78,16.99093986151638,-1.0920254895281687
860,30478.920247638696,44409.074667676665,0,381,7.0684,2654.1,121.32,167.72,170.73,17.07975236130369,-1.0746676766648307
861,30451.875993036527,44396.06588639906,0,382,6.7366,2223.8,130.25,134.63,144.74,17.12400696347322,-1.065886399059309
862,30460.831839301754,44383.05703717731,0,383,8.0021,1798.3,128.72,134.03,144.35,17.16816069824563,-1.0570371773028455
863,30478.787786261084,44381.04812023886,0,384,5.8766,2821.3,133.44,136.05,150.64,17.212213738916034,-1.048120238861884
864,33438.787786261084,2492.048120238862,0,384,5.5189,2117.2,121.53,157.11,121.61,17.212213738916034,-1.048120238861884
865,48315.787786261084,5646.848120238862,0,384,4.2087,3860.9,111.17,120.95,145.96,17.212213738916034,-1.048120238861884
866,33440.7438337412,2482.8391358112103,0,385,4.9133,2469.2,122.16,179.02,122.1,17.256166258797748,-1.0391358112101443
867,48314.7438337412,5645.93913581121,0,385,7.5083,1711.1,110.65,96.76299999999999,137.61,17.256166258797748,-1.0391358112101443
868,30460.69998156881,44397.03008412181,0,386,7.8399,1912.9,126.26,121.58,148.74,17.300018431189528,-1.0300841218140704
869,48315.69998156881,5650.430084121814,0,386,5.5405,2738.3,109.9,57.88,146.95,17.300018431189528,-1.0300841218140704
870,28142.65622957061,6289.720965398153,0,387,6.974,2344.6,120.24,69.86,156.68,17.343770429390133,-1.020965398152839
871,33437.65622957061,2486.020965398153,0,387,6.7731,1655.8,117.76,90.61,122.77,17.343770429390133,-1.020965398152839
872,33444.61257757329,2490.511779867693,0,388,5.9567,2087.0,124.56,89.529,127.18,17.387422426712874,-1.0117798676928942
873,33446.569025403536,2494.4025277579044,0,389,6.9219,1891.2,118.34,46.417,135.98,17.430974596463784,-1.0025277579043177
874,33456.48221985353,2486.883824710227,0,391,5.6164,2138.5,119.54,127.96,124.44,17.517780146466976,-0.9838247102270543
875,28164.788259790268,6310.344930806897,0,432,7.1556,1717.3,121.95,86.915,129.96,19.211740209731943,-0.5449308068964456
876,28147.553648785775,6323.072351786001,0,438,7.3098,1670.5,126.25,105.16,128.65,19.446351214224705,-0.47235178600021754
877,10224.284081204321,2425.6851678487683,0,445,6.5765,2260.5,116.33,59.122,147.67,19.71591879567859,-0.3851678487681056
878,40669.20787403757,21487.35977221904,0,447,6.3631,2039.0,117.74,102.53,134.31,19.792125962423597,-0.3597722190388595
879,40671.16990494472,21481.346994552634,0,448,6.9203,1850.8,121.15,81.426,133.71,19.830095055276615,-0.34699455263398704
880,33444.9066156092,2495.556081556305,0,455,4.3907,3016.0,124.57,176.73,126.15,20.093384390798747,-0.2560815563047072
881,33450.86935709797,2486.0428868105564,0,456,5.0417,2473.5,127.4,96.14,123.5,20.13064290202965,-0.24288681055622874
882,33422.83218662956,2533.42964095351,0,457,5.318,3321.0,117.08,79.319,158.68,20.167813370440854,-0.22964095351017022
883,28156.795104030676,6298.116344212636,0,458,6.8012,1973.0,125.55,93.20100000000001,135.95,20.204895969323843,-0.21634421263661352
884,33419.79510403068,2527.2163442126366,0,458,3.1426,6434.6,136.97,135.65,151.24,20.204895969323843,-0.21634421263661352
885,33413.758109128015,2523.9029968154073,0,459,3.2697,6326.8,120.01,88.134,157.9,20.24189087198829,-0.2029968154074595
886,33431.72120174826,2489.089598989291,0,460,4.8357,2592.1,122.55,143.94,124.34,20.278798251740227,-0.18959898929097108
887,33444.68438171811,2495.1761509617645,0,461,6.3877,2066.0,110.45,37.066,137.55,20.31561828188933,-0.17615096176450606
888,33449.5744439923,2488.235507945404,0,464,7.0324,1791.4,112.59,54.239,134.51,20.425556007703562,-0.1355079454042425
889,33460.53797162754,2498.6218613869314,0,465,6.9777,1726.9,114.18,115.19,130.1,20.462028372458008,-0.12186138693141402
890,33426.501585745864,2488.4081657643956,0,466,7.1542,1646.8,118.1,79.054,127.62,20.49841425413615,-0.10816576439538039
891,33443.465286173974,2493.294421305277,0,467,3.7824,3392.0,131.33,250.63,118.87,20.534713826025836,-0.09442130527713744
892,1773.0290727385523,24048.08062823704,0,468,7.0598,2197.1,117.63,54.104,152.05,20.57092726144765,-0.08062823703767208
893,33451.3929452663,2487.8667867871527,0,469,5.4107,1867.0,123.83,208.74,109.84,20.607054733696714,-0.06678678715252317
894,1792.4011670754212,24035.91140270652,0,480,5.2557,2908.2,125.89,104.9,142.57,20.998832924578892,0.08859729348114342
895,1796.2660576433962,24045.896998419623,0,481,4.5778,3820.1,122.11,73.164,152.41,21.033942356603802,0.10300158037534857
896,1799.1310319215838,24054.88254870821,0,482,6.6336,2076.1,127.04,93.31700000000001,137.87,21.06896807841622,0.11745129178962088
897,1800.7960897366524,24029.868053799742,0,483,3.9271,4808.3,124.72,105.53,155.23,21.103910263347643,0.13194620025933546
898,33441.89608973665,2493.8680537997407,0,483,4.8207,2687.8,123.46,172.11,126.7,21.103910263347643,0.13194620025933546
899,1802.7612309153287,24052.85351392169,0,484,5.6989,2369.4,136.32,109.74,130.93,21.138769084671367,0.14648607830895344
900,33447.861230915325,2491.253513921691,0,484,3.6223,3894.0,124.72,234.28,126.41,21.138769084671367,0.14648607830895344
901,1798.4264552842883,24051.838929301535,0,485,6.2158,2212.6,128.22,81.851,136.21,21.173544715711614,0.16107069846475497
902,23932.82645528429,7776.638929301535,0,485,3.0066,5784.2,137.39,222.22,136.75,21.173544715711614,0.16107069846475497
903,23920.791762670226,7767.524300166736,0,486,4.079,3715.9,127.77,135.18,135.52,21.20823732977442,0.17569983326393412
904,23938.757152899845,7769.709626744774,0,487,4.5885,3517.5,122.37,89.23700000000001,145.76,21.242847100154904,0.19037325522549509
905,23925.722625799837,7777.294909263113,0,488,6.0776,2306.9,125.92,87.84299999999999,138.16,21.27737420016274,0.20509073688663193
906,23934.68818119689,7771.980147949228,0,489,2.9344,5974.4,130.75,205.49,138.04,21.311818803111237,0.2198520507718058
907,23940.65381891771,7773.365343030588,0,490,3.3478,5158.8,125.5,135.95,142.17,21.34618108228824,0.23465696941275382
908,23930.61953878899,7774.950494734664,0,491,3.6139,4369.2,137.08,150.38,133.82,21.380461211010697,0.24950526533575612
909,23929.585340637423,7769.035603288929,0,492,3.3424,5327.9,135.56,146.07,142.58,21.414659362577368,0.2643967110707308
910,23924.55122428969,7766.820668920853,0,493,3.3835,4873.5,135.32,167.62,136.06,21.448775710308837,0.27933107914759603
911,23938.517189572514,7767.705691857904,0,494,2.9939,5790.5,146.34,247.71,134.62,21.482810427485674,0.2943081420962699
912,23929.483236312568,7770.290672327557,0,495,3.1177,5738.2,137.79,208.25,140.33,21.516763687432103,0.3093276724430325
913,33424.48323631257,2492.890672327557,0,495,7.3522,1603.7,119.47,64.542,127.77,21.516763687432103,0.3093276724430325
914,23936.449364336553,7764.275610557283,0,496,3.9061,4375.1,128.04,129.45,145.21,21.550635663446883,0.324389442717802
915,23936.41557347117,7775.160506774551,0,497,3.3429,5541.8,136.51,193.36,146.11,21.58442652882877,0.33949322544867755
916,23941.38186354311,7763.045361206834,0,498,2.9212,5795.2,143.56,314.23,132.35,21.61813645689108,0.3546387931655772
917,47975.34823437906,43274.6301740816,0,499,4.5178,3362.3,130.86,180.74,137.44,21.65176562093984,0.36982591840205714
